,title,avg_rating,count_rating,genres,w_score
25484,Criminals (1996),1.9166666666666667,6,Documentary,3.1277128786471873
25485,Fred: The Movie (2010),1.9166666666666667,12,Comedy,3.1221997699431787
25486,"Barrens, The (2012)",1.9166666666666667,6,Horror,3.1277128786471873
25487,Puppet Master 4 (1993),1.9166666666666667,222,Horror|Sci-Fi|Thriller,2.956517864388161
25488,"Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure (1997)",1.9166666666666667,6,Children|Musical|Mystery,3.1277128786471873
25489,Speed 2: Cruise Control (1997),1.9123169357867067,5326,Action|Romance|Thriller,2.15275321121609
25490,Metalstorm: The Destruction of Jared-Syn (1983),1.912280701754386,57,Action|Adventure|Sci-Fi,3.0822151847286205
25491,Little Man (2006),1.911231884057971,276,Comedy,2.9200754088401455
25492,Cop and ½ (1993),1.911214953271028,107,Comedy,3.0407355249717694
25493,Norbit (2007),1.9108352144469527,443,Comedy|Romance,2.8236473966753057
25494,Turn It Up (2000),1.9107142857142858,28,Crime|Drama,3.1076156647564543
25495,"Real Cancun, The (2003)",1.9063926940639269,219,Documentary,2.957088063465646
25496,Death Wish 5: The Face of Death (1994),1.9061032863849765,213,Action|Drama,2.9611976937360827
25497,So Fine (1981),1.9038461538461537,52,Comedy,3.0861997767195213
25498,"South of Heaven, West of Hell (2000)",1.9038461538461537,26,Drama|Western,3.1092787513401725
25499,Ouch (Aïe) (2000),1.9,5,Comedy,3.1285730715370783
25500,Hard Luck (2006),1.9,5,Crime|Drama|Thriller,3.1285730715370783
25501,Black Eagle (1988),1.9,5,Action|Drama,3.1285730715370783
25502,Zombie Island Massacre (1984),1.9,5,Horror,3.1285730715370783
25503,Christmas Holiday (1944),1.9,5,Drama|Film-Noir,3.1285730715370783
25504,Shriek of the Mutilated (1974),1.9,5,Horror,3.1285730715370783
25505,"Planet of the Future, The (2010)",1.9,5,Action|Adventure|Sci-Fi,3.1285730715370783
25506,Bizarre (2015),1.9,5,(no genres listed),3.1285730715370783
25507,Day of the Dead 2: Contagium (2005),1.9,5,Horror|Sci-Fi,3.1285730715370783
25508,King Kong Escapes (Kingu Kongu no gyakushû) (1967),1.9,5,Action|Adventure|Sci-Fi,3.1285730715370783
25509,Justin and the Knights of Valour (2013),1.9,5,Adventure|Animation,3.1285730715370783
25510,Answers to Nothing (2011),1.9,5,Drama|Mystery,3.1285730715370783
25511,Faces of Death (1978),1.9,275,Documentary|Horror,2.9187598335136684
25512,Ill Gotten Gains (1997),1.9,15,Drama,3.119272745484565
25513,Sheena (1984),1.8983957219251337,187,Action|Adventure|Fantasy,2.9786063608741524
25514,Doogal (2006),1.8983050847457628,59,Animation|Children,3.079896920721692
25515,Jack and Jill (2011),1.8980891719745223,157,Comedy,3.0007240579529117
25516,Kangaroo Jack (2003),1.8959243085880642,687,Action|Comedy,2.7067532848896687
25517,Sorority House Massacre (1986),1.8954545454545455,110,Horror,3.0371181474471114
25518,Meet the Deedles (1998),1.8905325443786982,169,Children|Comedy,2.9908876588373627
25519,Dragonheart 3: The Sorcerer's Curse (2015),1.8888888888888888,9,Action|Adventure|Fantasy,3.124759921509589
25520,One Direction: This Is Us (2013),1.8888888888888888,9,Documentary,3.124759921509589
25521,Circle of Eight (2009),1.8888888888888888,9,Horror|Mystery,3.124759921509589
25522,Joyful Noise (2012),1.8888888888888888,18,Comedy|Musical,3.116358985487243
25523,Police Academy 5: Assignment: Miami Beach (1988),1.888089005235602,2292,Comedy|Crime,2.3400665082782406
25524,Scooby-Doo! Curse of the Lake Monster (2010),1.8870967741935485,31,Adventure|Children|Comedy|Mystery,3.1043824209312714
25525,"Human Centipede II (Full Sequence), The (2011)",1.8855421686746987,83,Horror,3.0587179962455795
25526,"Hills Have Eyes Part II, The (1985)",1.8855421686746987,83,Horror,3.0587179962455795
25527,Howling IV: The Original Nightmare (1988),1.885185185185185,135,Horror,3.016349269108334
25528,Always Tell Your Wife (1914),1.8846153846153846,13,Comedy,3.120969899003116
25529,Tar (1996),1.8846153846153846,13,Drama,3.120969899003116
25530,Death Ship (1980),1.88135593220339,59,Horror,3.0791643199890912
25531,Vampires Suck (2010),1.879120879120879,182,Comedy,2.9798785596674127
25532,On the Line (2001),1.879120879120879,91,Comedy|Romance,3.05158145797073
25533,Hercules in New York (1970),1.8787128712871286,202,Action|Comedy|Fantasy,2.96522499786811
25534,Anacondas: The Hunt for the Blood Orchid (2004),1.8780487804878048,574,Adventure|Drama|Horror|Sci-Fi|Thriller,2.7500315408431435
25535,Return to Horror High (1987),1.8770491803278688,61,Horror,3.077219675775501
25536,Godzilla: Tokyo S.O.S. (Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.) (2003),1.875,4,Action|Fantasy|Sci-Fi,3.1294345776985573
25537,Trapped in the Closet: Chapters 1-12 (2005),1.875,4,Drama|Musical,3.1294345776985573
25538,Twin Sitters (1994),1.875,8,Thriller,3.125615903185015
25539,History of Kim Skov (Historien om Kim Skov) (1981),1.875,4,Documentary|Drama,3.1294345776985573
25540,"Detonator, The (2006)",1.875,4,Action|Thriller,3.1294345776985573
25541,Mystery of the 13th Guest (1943),1.875,4,Crime|Mystery,3.1294345776985573
25542,Texas Terror (1935),1.875,4,Action|Romance|Western,3.1294345776985573
25543,FDR: American Badass! (2012),1.875,4,Action|Comedy,3.1294345776985573
25544,Crimes of the Future (1970),1.875,4,Comedy|Sci-Fi,3.1294345776985573
25545,Beverly Hills Chihuahua 3 (2012),1.875,4,Adventure|Children|Comedy,3.1294345776985573
25546,"Defender, The (2004)",1.875,4,Action,3.1294345776985573
25547,The Care Bears Adventure in Wonderland (1987),1.875,4,Animation|Children|Comedy,3.1294345776985573
25548,O Panishyros Megistanas Ton Ninja (2008),1.875,4,Action|Comedy|Sci-Fi,3.1294345776985573
25549,God's Sandbox (Tahara) (2002),1.875,4,Drama,3.1294345776985573
25550,Jack and the Cuckoo-Clock Heart (Jack et la mécanique du coeur) (2013),1.875,8,Adventure|Animation|Drama|Fantasy|Musical|Romance,3.125615903185015
25551,Leprechaun in the Hood (2000),1.875,40,Action|Comedy|Horror,3.0958835785922063
25552,"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The (1964)",1.875,8,Horror|Mystery,3.125615903185015
25553,Delta Farce (2007),1.875,128,Action|Adventure|Comedy,3.0209618527092816
25554,Kambakkht Ishq (Incredible Love) (2009),1.875,12,Action|Comedy|Musical,3.1218204072724656
25555,Anything Goes (1956),1.875,4,Musical,3.1294345776985573
25556,"Giant Gila Monster, The (1959)",1.8727810650887573,169,Horror|Sci-Fi,2.988853760532278
25557,Kids of the Round Table (1995),1.8714285714285714,70,Adventure|Children|Fantasy,3.0690837912682483
25558,Pokémon the Movie 2000 (2000),1.8702147525676938,1071,Animation|Children,2.564181445849857
25559,Rollerball (2002),1.8700787401574803,889,Action|Sci-Fi,2.621667105596861
25560,Jaws: The Revenge (1987),1.8694779116465863,1245,Horror|Thriller,2.516487376238773
25561,Rent-A-Cop (1988),1.868421052631579,133,Action|Comedy|Crime,3.01637199220647
25562,Juwanna Mann (2002),1.8673469387755102,245,Comedy,2.9333070901257963
25563,Street Fighter (1994),1.8672219500244978,2041,Action|Adventure|Fantasy,2.361236718489725
25564,Rhinestone (1984),1.8632075471698113,106,Comedy,3.037931513303902
25565,Death Wish 4: The Crackdown (1987),1.8614232209737829,267,Action|Drama,2.9173930685220024
25566,Extreme Ops (2002),1.8611111111111112,90,Action|Adventure|Crime|Thriller,3.0512602412500787
25567,Eegah (1962),1.86,25,Fantasy|Horror|Romance|Thriller,3.1093608540834783
25568,Pups (1999),1.8571428571428572,7,Crime|Drama|Thriller,3.126473188716763
25569,Alone in the Dark II (2008),1.8571428571428572,35,Action|Horror,3.0999696471179043
25570,"Five Wives, Three Secretaries and Me (1998)",1.8571428571428572,21,Documentary,3.1130816102374603
25571,Transylmania (2009),1.8529411764705883,17,Comedy|Horror,3.1168248652948676
25572,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",1.8527508090614886,309,Action|Adventure|Children|Fantasy,2.8882720103932567
25573,Dying Breed (2008),1.85,10,Horror|Thriller,3.123525301508442
25574,Jaws 3-D (1983),1.8473282442748091,1965,Action|Horror,2.3607640772806815
25575,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),1.8467336683417086,597,Crime|Horror|Thriller,2.729668574243358
25576,I Love You Too (Ik ook Van Jou) (2001),1.8461538461538463,13,Drama|Romance,3.1205908239462548
25577,Two Crimes (Dos crímenes) (1995),1.8461538461538463,13,Comedy|Crime|Drama,3.1205908239462548
25578,Furry Vengeance (2010),1.8452380952380953,42,Children|Comedy,3.0931448789207048
25579,I Know Who Killed Me (2007),1.84375,176,Crime|Drama|Thriller,2.980134478262557
25580,Mr. Magoo (1997),1.842456608811749,749,Comedy,2.6628025775110022
25581,Teddy Bears' Picnic (2001),1.8409090909090908,22,Comedy,3.1118669403502333
25582,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)",1.8402061855670102,97,Comedy,3.043876904337213
25583,Iron Eagle II (1988),1.839139344262295,976,Action|War,2.5797805857954033
25584,Chairman of the Board (1998),1.8388888888888888,180,Comedy,2.9764867407705986
25585,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),1.8364197530864197,162,Horror|Sci-Fi|Thriller,2.990163008709203
25586,Smokey and the Bandit III (1983),1.835243553008596,349,Action|Comedy,2.8595524451873775
25587,Stonehenge Apocalypse (2010),1.8333333333333333,3,Sci-Fi,3.130297400141413
25588,Urban Ghost Story (1998),1.8333333333333333,6,Drama,3.1273317810862116
25589,"Trail Beyond, The (1934)",1.8333333333333333,3,Action|Adventure|Western,3.130297400141413
25590,Class of 1999 II: The Substitute (1994),1.8333333333333333,3,Action|Horror|Sci-Fi|Thriller,3.130297400141413
25591,Dallas: War of the Ewings (1998),1.8333333333333333,3,Drama,3.130297400141413
25592,Garfield Gets Real (2007),1.8333333333333333,3,Animation|Children|Comedy,3.130297400141413
25593,Kickboxer 3: The Art of War (Kickboxer III: The Art of War) (1992),1.8333333333333333,3,Action|Thriller,3.130297400141413
25594,"Oh, Susanna! (1936)",1.8333333333333333,3,Romance|Western,3.130297400141413
25595,Dollman (1991),1.8333333333333333,3,Action|Comedy|Crime,3.130297400141413
25596,Bionicle 3: Web of Shadows (2005),1.8333333333333333,3,Action|Adventure|Animation|Children,3.130297400141413
25597,Eye of the Devil (1966),1.8333333333333333,3,Horror|Mystery,3.130297400141413
25598,Tooth & Nail (2007),1.8333333333333333,6,Drama|Horror|Sci-Fi,3.1273317810862116
25599,Ass Backwards (2013),1.8333333333333333,3,Comedy,3.130297400141413
25600,Nick Fury: Agent of S.H.I.E.L.D. (1998),1.8333333333333333,3,Action|Sci-Fi,3.130297400141413
25601,Purpose (2002),1.8333333333333333,3,Drama,3.130297400141413
25602,Ciao Bella (2007),1.8333333333333333,3,Comedy|Drama|Romance,3.130297400141413
25603,Bionicle 2: Legends of Metru Nui (2004),1.8333333333333333,3,Action|Adventure|Animation|Children|Fantasy,3.130297400141413
25604,Barbarian Queen (1985),1.8333333333333333,3,Action|Adventure|Fantasy,3.130297400141413
25605,"Prizefighter and the Lady, The (1933)",1.8333333333333333,3,Comedy|Crime|Romance,3.130297400141413
25606,Piranhaconda (2012),1.8333333333333333,3,Horror|Sci-Fi,3.130297400141413
25607,Moonlight Serenade (2009),1.8333333333333333,3,Musical|Romance,3.130297400141413
25608,"Screaming Skull, The (1958)",1.8333333333333333,3,Horror|Mystery,3.130297400141413
25609,Creature with the Atom Brain (1955),1.8333333333333333,3,Crime|Horror|Sci-Fi,3.130297400141413
25610,Blood Games (1990),1.8333333333333333,3,Action|Thriller,3.130297400141413
25611,Are You Scared? (2006),1.8333333333333333,18,Horror,3.1156036984781794
25612,"Silver Chalice, The (1954)",1.8333333333333333,3,Drama|Romance,3.130297400141413
25613,Deathsport (1978),1.8333333333333333,3,Action|Sci-Fi,3.130297400141413
25614,French Fried Vacation 3 (Les bronzés 3: amis pour la vie) (2006),1.8333333333333333,3,Comedy,3.130297400141413
25615,I Am Ali (2014),1.8333333333333333,3,Documentary,3.130297400141413
25616,Children of the Corn II: The Final Sacrifice (1993),1.8318485523385302,449,Horror,2.8003186876268433
25617,Kickboxer 2: The Road Back (1991),1.8310810810810811,148,Action|Drama,3.000728539742166
25618,Slumber Party Massacre II (1987),1.8297872340425532,141,Horror,3.0062607441500413
25619,"Telephone, The (1988)",1.829268292682927,41,Comedy,3.093585224042398
25620,Crossroads (2002),1.8289902280130292,921,Comedy|Musical|Romance,2.593874852620166
25621,Kazaam (1996),1.827577045696068,1882,Children|Comedy|Fantasy,2.3624715485524184
25622,Speed Zone! (a.k.a. Cannonball Run III) (1989),1.8268482490272373,257,Action|Comedy,2.9184640414492065
25623,"Flintstones in Viva Rock Vegas, The (2000)",1.8265856950067476,1482,Children|Comedy,2.4386869787607997
25624,D-War (Dragon Wars) (2007),1.8241206030150754,199,Action|Adventure|Drama|Fantasy,2.960172290222664
25625,"Amityville Curse, The (1990)",1.8233082706766917,266,Horror,2.9116153287437085
25626,Digimon: The Movie (2000),1.8203125,448,Adventure|Animation|Children,2.7979243425228675
25627,Home Alone 3 (1997),1.8199851687059696,2697,Children|Comedy,2.248453484083215
25628,Thomas and the Magic Railroad (2000),1.8159203980099503,201,Children,2.9575708671434042
25629,Americathon (1979),1.8157894736842106,38,Comedy|Sci-Fi,3.096026262488921
25630,Sharknado 2: The Second One (2014),1.8125,16,Horror|Sci-Fi|Thriller,3.1172914499130937
25631,Dr. Dolittle 3 (2006),1.8125,8,Children|Comedy|Fantasy,3.12523538568121
25632,"Frank McKlusky, C.I. (2002)",1.8125,16,Comedy,3.1172914499130937
25633,It's Alive (2008),1.8125,8,Horror,3.12523538568121
25634,"Master of Disguise, The (2002)",1.812412831241283,717,Comedy|Mystery,2.6651306459639694
25635,Last Resort (National Lampoon's Last Resort) (1994),1.8088235294117647,68,Comedy,3.067728745840691
25636,"Gate II: Trespassers, The (1990)",1.8085106382978724,94,Horror,3.0443280691322214
25637,"Zombie Lake (Lac des morts vivants, Le) (Zombies Lake) (Lake of the Living Dead, The) (1981)",1.8085106382978724,47,Horror,3.0872574255617957
25638,Fifty Shades of Grey (2015),1.8072916666666667,96,Drama,3.042481666751148
25639,"Dennis the Menace Christmas, A (2007)",1.8043478260869565,23,Comedy,3.110277875684808
25640,Lambada (1990),1.8032786885245902,122,Drama,3.0196493674965756
25641,Fresh Horses (1988),1.8020833333333333,48,Drama,3.0860851527216466
25642,We'll Never Have Paris (2014),1.8,5,Comedy|Romance,3.128191683283837
25643,God's Not Dead (2014),1.8,25,Drama,3.1082338818821262
25644,First Comes Love (2013),1.8,5,Documentary,3.128191683283837
25645,Cinderella (1994),1.8,5,Animation|Children|Fantasy|Romance,3.128191683283837
25646,"Quo Vadis, Baby? (2005)",1.8,5,Drama|Thriller,3.128191683283837
25647,Lost Boys: The Thirst (2010),1.8,15,Horror|Thriller,3.1181372420780544
25648,K-911 (1999),1.8,5,Action|Comedy|Crime,3.128191683283837
25649,Mimic 2 (2001),1.8,40,Horror|Sci-Fi|Thriller,3.093654752440646
25650,Retrogade (2004),1.8,5,Action|Adventure|Sci-Fi,3.128191683283837
25651,Mean Girls 2 (2011),1.8,20,Comedy,3.113166890486508
25652,Foosball (Metegol) (2013),1.8,5,Adventure|Animation|Romance,3.128191683283837
25653,"McCullochs, The (1975)",1.8,5,Drama,3.128191683283837
25654,Dracula (Dracula 3D) (2012),1.8,5,Horror|Romance|Thriller,3.128191683283837
25655,Dumb and Dumberer: When Harry Met Lloyd (2003),1.796218487394958,1428,Comedy,2.434915616966024
25656,Police Academy 6: City Under Siege (1989),1.7948955916473317,2155,Comedy|Crime,2.2999304526972293
25657,Waltzes from Vienna (1933),1.7941176470588236,17,Comedy|Musical,3.1160690073961526
25658,Retro Puppet Master (Puppet Master 7) (1999),1.7938144329896908,97,Horror|Sci-Fi|Thriller,3.040669491650114
25659,3 Ninjas Knuckle Up (1995),1.7929936305732483,471,Action|Children,2.7780299925633707
25660,Best Defense (1984),1.7923728813559323,118,Comedy|War,3.0221624275176335
25661,Universal Soldier: The Return (1999),1.7911954765751212,1238,Action|Sci-Fi,2.4801726795538954
25662,Bats (1999),1.7893890675241158,622,Horror|Thriller,2.6997195522744346
25663,Roadie (1980),1.7884615384615385,26,Comedy|Musical,3.10702649908792
25664,Beverly Hills Chihuahua (2008),1.7865168539325842,178,Adventure|Children|Comedy,2.9717380706099124
25665,"Way of War, The (2009)",1.7857142857142858,7,Action|Thriller,3.126092381405263
25666,Graffiti Bridge (1990),1.7857142857142858,49,Drama|Musical,3.0845456064834758
25667,Scavenger Hunt (1979),1.7857142857142858,7,Comedy,3.126092381405263
25668,"Mangler, The (1995)",1.7819148936170213,94,Horror,3.042542354846507
25669,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",1.78125,32,Comedy|Horror|Musical|Sci-Fi,3.1009411784642076
25670,"Foreigner, The (2003)",1.7777777777777777,9,Action|Thriller,3.123999465235825
25671,Blue Steel (1934),1.7777777777777777,9,Western,3.123999465235825
25672,"Car 54, Where Are You? (1994)",1.775,80,Comedy,3.0548768375072943
25673,"Unearthly, The (1957)",1.7741935483870968,31,Horror|Sci-Fi,3.101764619884151
25674,Larry the Cable Guy: Health Inspector (2006),1.7727272727272727,165,Comedy,2.9806657354079604
25675,Spice World (1997),1.770316027088036,2658,Comedy,2.2193641011062337
25676,Stop! Or My Mom Will Shoot (1992),1.768392370572207,1835,Action|Comedy,2.335899171214616
25677,Roller Boogie (1979),1.7678571428571428,28,Drama,3.1046171640068287
25678,Puppet Master 5: The Final Chapter (1994),1.767605633802817,213,Horror|Sci-Fi|Thriller,2.941777022241679
25679,Meatballs Part II (1984),1.7633832976445396,467,Comedy,2.7724530720728198
25680,Friday the 13th Part VIII: Jason Takes Manhattan (1989),1.7600671140939597,1192,Horror,2.4780061236129343
25681,Problem Child 2 (1991),1.76,1125,Comedy,2.497761948492435
25682,Amityville: Dollhouse (1996),1.7586206896551724,232,Horror,2.925916317805663
25683,King Kong Lives (1986),1.7576832151300237,423,Adventure|Sci-Fi,2.7967375921255697
25684,Birdemic: Shock and Terror (2010),1.7567567567567568,37,Romance|Thriller,3.0953531621631494
25685,Piranha 3DD (a.k.a. Piranha DD) (2012),1.7545454545454546,55,Comedy|Horror,3.077560100503387
25686,Yamla Pagla Deewana 2 (2013),1.75,2,Action|Comedy|Drama,3.1311615418846404
25687,Wieners (2008),1.75,4,Comedy,3.129052898309244
25688,"¡Alambrista! (Illegal, The) (1977)",1.75,2,Drama,3.1311615418846404
25689,"White Shadow, The (1924)",1.75,2,Drama,3.1311615418846404
25690,What! No Beer? (1933),1.75,2,Comedy,3.1311615418846404
25691,Lap Dance (2014),1.75,2,Drama,3.1311615418846404
25692,Little Hamlet (1960),1.75,2,(no genres listed),3.1311615418846404
25693,Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror (1991),1.75,2,Comedy|Horror,3.1311615418846404
25694,"Plumm Summer, A (2007)",1.75,2,Adventure,3.1311615418846404
25695,Blood Trails (2006),1.75,2,Horror|Thriller,3.1311615418846404
25696,Stormheart (2008),1.75,2,Children|Drama,3.1311615418846404
25697,Stitches (2012),1.75,4,Comedy|Horror,3.129052898309244
25698,Stereo (1969),1.75,2,Sci-Fi,3.1311615418846404
25699,Jill the Ripper (Jill Rips) (2000),1.75,2,Drama|Thriller,3.1311615418846404
25700,"Black Waters of Echo's Pond, The (2009)",1.75,2,Fantasy|Horror|Thriller,3.1311615418846404
25701,The Stanford Prison Experiment (2015),1.75,2,Drama|Thriller,3.1311615418846404
25702,"Hireling, The (1973)",1.75,2,Drama,3.1311615418846404
25703,Crossing the Bridge (1992),1.75,2,Comedy|Drama,3.1311615418846404
25704,Bionicle: The Legend Reborn (2009),1.75,2,Action|Adventure|Animation|Sci-Fi,3.1311615418846404
25705,The Tomb (2009),1.75,4,Horror|Thriller,3.129052898309244
25706,"Cutting Edge: Going for the Gold, The (2006)",1.75,2,Comedy|Drama|Romance,3.1311615418846404
25707,Baby On Board (1992),1.75,2,Comedy,3.1311615418846404
25708,Nature Calls (2012),1.75,8,Comedy,3.1248548681774047
25709,Cyberjack (Virtual Assassin) (1995),1.75,2,Action|Sci-Fi,3.1311615418846404
25710,Bianca Beauchamp: All Access (2007),1.75,2,Documentary,3.1311615418846404
25711,Narcissus (1983),1.75,2,Musical,3.1311615418846404
25712,Munger Road (2011),1.75,2,Horror|Mystery|Thriller,3.1311615418846404
25713,Mr. Nanny (1993),1.75,106,Action|Children|Comedy,3.029432929734497
25714,"Thousand Cuts, A (2012)",1.75,4,Thriller,3.129052898309244
25715,Spontaneous Combustion (1990),1.75,2,Horror|Sci-Fi|Thriller,3.1311615418846404
25716,"Spiders, Part 2: The Diamond Ship, The (Die Spinnen, 2. Teil - Das Brillantenschiff) (1920)",1.75,2,Action|Adventure|Drama,3.1311615418846404
25717,"High, Wide, and Handsome (1937)",1.75,2,Musical|Western,3.1311615418846404
25718,Dark Tide (2012),1.75,6,Adventure|Drama|Thriller,3.1269506835252363
25719,"Monkey's Tale, A (Château des singes, Le) (1999)",1.75,6,Animation|Children,3.1269506835252363
25720,"Janky Promoters, The (2009)",1.75,2,Comedy|Crime|Musical,3.1311615418846404
25721,Cover-Up (1991),1.75,2,Action|Thriller,3.1311615418846404
25722,The Nutcracker in 3D (2009),1.75,2,Action|Children|Fantasy|Musical,3.1311615418846404
25723,Hood of Horror (2006),1.75,12,Comedy|Drama|Horror,3.120682319260326
25724,Cat Run 2 (2014),1.75,2,Action,3.1311615418846404
25725,Casting Couch (2013),1.75,2,(no genres listed),3.1311615418846404
25726,"Carpenter, The (1988)",1.75,2,Horror|Thriller,3.1311615418846404
25727,Chill (2007),1.75,4,Horror|Mystery|Thriller,3.129052898309244
25728,I Will Follow You Into the Dark (2012),1.75,2,Drama|Horror|Romance,3.1311615418846404
25729,Rules of Single Life (Sinkkuelämän säännöt) (2011),1.75,2,Documentary,3.1311615418846404
25730,Paradise Canyon (1935),1.75,2,Crime|Western,3.1311615418846404
25731,The Dark Matter of Love (2012),1.75,2,Documentary,3.1311615418846404
25732,Papa's Delicate Condition (1963),1.75,2,Comedy,3.1311615418846404
25733,"Idiot Returns, The (Návrat idiota) (1999)",1.75,2,Comedy|Drama|Romance,3.1311615418846404
25734,Pandora's Box (Pandora'nin kutusu) (2008),1.75,2,Drama,3.1311615418846404
25735,In Your Hands (2011),1.75,2,Drama,3.1311615418846404
25736,Bucktown (1975),1.75,6,Crime|Drama,3.1269506835252363
25737,In the Hands of the Gods (2007),1.75,2,Documentary,3.1311615418846404
25738,House IV (1992),1.75,2,Fantasy|Horror|Thriller,3.1311615418846404
25739,Breathless (2012),1.75,2,Thriller,3.1311615418846404
25740,"Order, The (2001)",1.75,12,Action|Adventure|Drama|Thriller,3.120682319260326
25741,Indian Summer (a.k.a. The Professor) (La prima notte di quiete) (1972),1.75,2,Drama,3.1311615418846404
25742,Interceptor (1993),1.75,2,Action|Sci-Fi,3.1311615418846404
25743,"Circle, The (1925)",1.75,2,Drama,3.1311615418846404
25744,Planet of Snail (2011),1.75,2,Documentary|Drama,3.1311615418846404
25745,Ishaqzaade (2012),1.75,4,Action|Drama|Romance,3.129052898309244
25746,"Old Man and the Sea, The (1990)",1.75,2,Drama,3.1311615418846404
25747,Officer Down (2013),1.75,2,Crime|Drama,3.1311615418846404
25748,Body Count (1998),1.75,2,Comedy|Crime|Drama|Thriller,3.1311615418846404
25749,I Accuse (2003),1.75,2,Crime|Drama|Thriller,3.1311615418846404
25750,Snowmageddon (2011),1.75,2,Adventure|Fantasy,3.1311615418846404
25751,"Hawk Is Dying, The (2006)",1.75,2,Drama,3.1311615418846404
25752,Game of Death (2010),1.75,4,Action|Adventure|Thriller,3.129052898309244
25753,Lawless Range (1935),1.75,2,Western,3.1311615418846404
25754,"Man from Utah, The (1934)",1.75,2,Action|Adventure|Crime|Romance|Western,3.1311615418846404
25755,Rampo (a.k.a. The Mystery of Rampo) (1994),1.75,2,Drama|Mystery,3.1311615418846404
25756,"Glenn, the Flying Robot (2010)",1.75,2,Sci-Fi,3.1311615418846404
25757,Al Franken: God Spoke (2006),1.75,8,Documentary,3.1248548681774047
25758,"Secret of NIMH 2: Timmy to the Rescue, The (1998)",1.75,4,Adventure|Animation|Children|Musical,3.129052898309244
25759,"George Lopez: It's Not Me, It's You (2012)",1.75,2,Comedy,3.1311615418846404
25760,Airspeed (1999),1.75,2,Action|Adventure|Drama|Thriller,3.1311615418846404
25761,Air Hawks (1935),1.75,2,Action|Drama|Mystery|Romance|Sci-Fi,3.1311615418846404
25762,Venus & Fleur (2004),1.75,2,(no genres listed),3.1311615418846404
25763,Enid Is Sleeping (1990),1.75,2,Comedy,3.1311615418846404
25764,Vice Squad (1953),1.75,2,Crime|Drama,3.1311615418846404
25765,"Scribbler, The (2014)",1.75,6,Sci-Fi|Thriller,3.1269506835252363
25766,Earth vs. the Spider (2001),1.75,2,Horror|Sci-Fi|Thriller,3.1311615418846404
25767,Game Over (2005),1.75,10,Crime|Drama|Thriller,3.1227654230889894
25768,Viva Villa! (1934),1.75,2,Western,3.1311615418846404
25769,Scary or Die (2012),1.75,2,Horror,3.1311615418846404
25770,Rockaway (2007),1.75,2,Action|Crime|Drama,3.1311615418846404
25771,Voodoo Dawn (1991),1.75,2,Horror,3.1311615418846404
25772,Walking on Sunshine (2014),1.75,2,Musical|Romance,3.1311615418846404
25773,Ferocious (2012),1.75,4,Crime|Thriller,3.129052898309244
25774,"First Nudie Musical, The (1976)",1.75,2,Comedy|Musical,3.1311615418846404
25775,"Lucky Texan, The (1934)",1.75,2,Romance|Western,3.1311615418846404
25776,Fraternity Demon (1992),1.75,2,Comedy,3.1311615418846404
25777,Free Ride (2013),1.75,2,Action|Drama|Thriller,3.1311615418846404
25778,Long Time Dead (2002),1.75,2,Horror|Thriller,3.1311615418846404
25779,"Dead Next Door, The (1989)",1.75,2,Horror,3.1311615418846404
25780,American Kickboxer (American Kickboxer 1) (1991),1.75,2,Action,3.1311615418846404
25781,Rainbow Valley (1935),1.75,2,Action|Romance|Western,3.1311615418846404
25782,"Great Gabbo, The (1929)",1.75,4,Drama|Musical|Romance,3.129052898309244
25783,Knight of Cups (2015),1.75,2,Drama,3.1311615418846404
25784,Dead Silent (1999),1.75,6,Thriller,3.1269506835252363
25785,DeadHeads (2011),1.75,2,Adventure|Comedy|Horror,3.1311615418846404
25786,Pyrates (1991),1.75,2,Comedy|Romance,3.1311615418846404
25787,"Death of the Incredible Hulk, The (1990)",1.75,4,Action,3.129052898309244
25788,"Atomic Brain, The (1963)",1.75,4,Horror|Sci-Fi,3.129052898309244
25789,As Long as You've Got Your Health (Tant qu'on a la santé) (1966),1.75,2,Comedy,3.1311615418846404
25790,"Desert Trail, The (1935)",1.75,2,Western,3.1311615418846404
25791,Mega Python vs. Gatoroid (2011),1.75,4,Action|Horror|Sci-Fi,3.129052898309244
25792,Laissons Lucie faire ! (2000),1.75,2,(no genres listed),3.1311615418846404
25793,Single White Female 2: The Psycho (2005),1.75,2,Drama|Thriller,3.1311615418846404
25794,"Silent Night, Deadly Night III: Better Watch Out! (1989)",1.75,4,Horror,3.129052898309244
25795,Queen of Montreuil (2013),1.75,4,Comedy,3.129052898309244
25796,"Doll Squad, The (1973)",1.75,2,Action|Thriller,3.1311615418846404
25797,Godspeed (2009),1.75,2,Drama|Horror|Thriller,3.1311615418846404
25798,"Good-bye, My Lady (1956)",1.75,2,Drama,3.1311615418846404
